pulse_count,tube_rate,wall_time,monotonic
35198,27.364,1782446336.7352452,11970.260827117
35198,27.364,1782446337.7352133,11971.260794738
35199,34.881,1782446338.7351964,11972.260777781
35200,34.881,1782446339.7352128,11973.260794676
35201,36.325,1782446340.735197,11974.260778521
35201,36.325,1782446341.7352138,11975.26079519
35201,36.325,1782446342.7351766,11976.260757781
35203,36.892,1782446343.7352195,11977.260804037
35204,37.616,1782446344.7351773,11978.260758531
35205,38.308,1782446345.7351797,11979.260761511
35205,38.308,1782446346.7351735,11980.260754748
35205,38.308,1782446347.7351696,11981.260750748
35207,38.308,1782446348.7352386,11982.2608207
35207,39.474,1782446349.7352295,11983.26081084
35208,40.161,1782446350.735255,11984.260836347
35209,38.576,1782446351.735174,11985.260755058
35209,38.576,1782446352.7352195,11986.260800843
35209,38.576,1782446353.7351954,11987.260776942
35209,38.576,1782446354.7351718,11988.260753154
35209,38.576,1782446355.7352135,11989.260794949
35210,34.73,1782446356.735214,11990.2607956
35210,34.73,1782446357.7352037,11991.260785249
35210,34.73,1782446358.7351744,11992.260755627
35210,34.73,1782446359.7352138,11993.260795207
35210,34.73,1782446360.7352095,11994.260790724
35210,34.73,1782446361.7352095,11995.260790845
35210,34.73,1782446362.7352002,11996.26078152
35210,34.73,1782446363.7351751,11997.260756485
35210,34.73,1782446364.7351727,11998.260754134
35210,34.73,1782446365.7351706,11999.26075196
35210,34.73,1782446366.7351708,12000.260752149
35210,34.73,1782446367.735172,12001.260753268
35210,34.73,1782446368.7351758,12002.260757338
35211,24.364,1782446369.7351773,12003.260758552
35211,24.364,1782446370.7351818,12004.260763211
35211,24.364,1782446371.7351813,12005.260762709
35212,23.754,1782446372.7352061,12006.260787395
35212,23.754,1782446373.7351787,12007.260760069
35212,23.754,1782446374.7352095,12008.260790834
35212,23.754,1782446375.7352164,12009.260797665
35212,23.754,1782446376.7351701,12010.260751437
35213,23.648,1782446377.7352064,12011.260787759
35214,24.659,1782446378.7352092,12012.26079067
35214,24.659,1782446379.7352183,12013.260799715
35214,24.659,1782446380.7351708,12014.260752233
35215,24.659,1782446381.7351713,12015.260752852
35215,23.492,1782446382.735268,12016.260849437
35215,23.492,1782446383.735268,12017.26084937
35215,23.492,1782446384.7351704,12018.260751682
35217,23.288,1782446385.735207,12019.260788474
35218,23.731,1782446386.7352555,12020.260836789
35219,23.731,1782446387.735217,12021.260798551
35219,23.272,1782446388.735175,12022.260756353
35219,23.272,1782446389.7352192,12023.260801104
35219,23.272,1782446390.7351785,12024.260759953
35219,23.272,1782446391.735234,12025.260815397
35219,23.272,1782446392.735206,12026.260787098
35219,23.272,1782446393.7351713,12027.260752749
35219,23.272,1782446394.7351718,12028.260753201
35220,21.434,1782446395.7352118,12029.260793184
35220,21.434,1782446396.7351747,12030.260756061
35220,21.434,1782446397.7352293,12031.260810405
35220,21.434,1782446398.7351935,12032.260774976
35220,21.434,1782446399.735204,12033.260785485
35220,21.434,1782446400.7351744,12034.260755726
35221,19.543,1782446401.7352154,12035.260796597
35221,19.543,1782446402.7351758,12036.260757255
35221,19.543,1782446403.7351735,12037.260754814
35221,19.543,1782446404.735175,12038.260756333
35222,19.543,1782446405.7352087,12039.260790072
35223,18.428,1782446406.7352505,12040.260831821
35223,18.428,1782446407.735217,12041.260798863
35223,18.428,1782446408.7352037,12042.260785154
35223,18.428,1782446409.7352526,12043.260834065
35223,18.428,1782446410.7352393,12044.260820564
35223,18.428,1782446411.7352548,12045.260836226
35225,17.837,1782446412.7352097,12046.260791024
35225,17.837,1782446413.7352154,12047.260797027
35225,17.837,1782446414.7352154,12048.260796651
35225,17.837,1782446415.7351894,12049.26077079
35225,17.837,1782446416.7351787,12050.260760269
35225,17.837,1782446417.7352157,12051.260796823
35225,17.837,1782446418.7351744,12052.260755783
35226,16.922,1782446419.7351804,12053.260761596
35226,16.922,1782446420.735181,12054.260762373
35226,16.922,1782446421.7351751,12055.260756631
35226,16.922,1782446422.7351713,12056.26075269
35226,16.922,1782446423.735167,12057.260748166
35226,16.922,1782446424.7351766,12058.260757725
35226,16.922,1782446425.7352123,12059.260793605
35226,16.922,1782446426.735216,12060.260797242
35226,16.922,1782446427.735215,12061.260796244
35226,16.922,1782446428.735168,12062.260749355
35226,16.922,1782446429.7351751,12063.260756551
35228,14.233,1782446430.7352054,12064.260786701
35228,14.225,1782446431.7352479,12065.260829254
35229,14.999,1782446432.735252,12066.260833183
35230,17.672,1782446433.735256,12067.260837283
35230,17.672,1782446434.7352524,12068.260834149
35231,17.995,1782446435.7352104,12069.260791802
35232,19.136,1782446436.7352512,12070.260832891
35232,19.136,1782446437.7352495,12071.260830612
35232,19.136,1782446438.735169,12072.260750246
35232,19.136,1782446439.735175,12073.260756145
35232,19.136,1782446440.7352507,12074.260832078
35232,19.136,1782446441.735182,12075.260763433
35232,19.136,1782446442.735216,12076.260797127
35232,19.136,1782446443.735182,12077.260763499
35233,17.161,1782446444.7352064,12078.260787605
35233,17.161,1782446445.735179,12079.260760464
35233,17.161,1782446446.7351725,12080.260753892
35233,17.161,1782446447.7351713,12081.260752745
35233,17.161,1782446448.7351735,12082.26075465
35233,17.161,1782446449.7351704,12083.260751541
35233,17.161,1782446450.7352264,12084.260808045
35234,16.345,1782446451.7352521,12085.260833495
35234,16.345,1782446452.735245,12086.260826312
35234,16.345,1782446453.7352047,12087.260785983
35235,16.353,1782446454.735182,12088.260763711
35237,16.349,1782446455.7352128,12089.260794209
35237,16.966,1782446456.7351706,12090.260751859
35237,16.966,1782446457.7352118,12091.260793297
35237,16.966,1782446458.7352018,12092.260783559
35237,16.966,1782446459.7351801,12093.260761609
35237,16.966,1782446460.7351716,12094.260752835
35237,16.966,1782446461.7351708,12095.260752294
35238,16.966,1782446462.7352047,12096.260786067
35238,15.005,1782446463.735172,12097.260753405
35238,15.005,1782446464.7352023,12098.26078374
35238,15.005,1782446465.7352507,12099.260831968
35238,15.005,1782446466.7352083,12100.260789449
35238,15.005,1782446467.735171,12101.260752398
35238,15.005,1782446468.7351966,12102.260778479
35238,15.005,1782446469.7351956,12103.260777189
35238,15.005,1782446470.7351742,12104.260755549
35238,15.005,1782446471.7351727,12105.26075415
35238,15.005,1782446472.735208,12106.260789325
35238,15.005,1782446473.7351713,12107.260752519
35238,15.005,1782446474.735172,12108.260753365
35239,14.192,1782446475.7352087,12109.260790077
35239,14.192,1782446476.7351787,12110.260760246
35240,14.985,1782446477.7352166,12111.260798058
35240,14.985,1782446478.735179,12112.260760259
35240,14.985,1782446479.7351725,12113.260753877
35240,14.985,1782446480.7351727,12114.260754269
35240,14.985,1782446481.7352252,12115.260806431
35240,14.985,1782446482.735191,12116.260772607
35240,14.985,1782446483.7352245,12117.26080602
35240,14.985,1782446484.7352176,12118.260799007
35240,14.985,1782446485.7351885,12119.260770095
35240,14.985,1782446486.7352567,12120.260838113
35240,14.985,1782446487.7352602,12121.260841439
35240,14.985,1782446488.7351968,12122.260778295
35241,14.985,1782446489.7351768,12123.260758227
35241,13.435,1782446490.7352624,12124.260843712
35244,14.317,1782446491.7352035,12125.260785417
35245,15.539,1782446492.7352114,12126.260792913
35245,15.539,1782446493.735205,12127.260786338
35246,17.635,1782446494.7351735,12128.260754749
35248,17.578,1782446495.7351885,12129.260769859
35248,17.671,1782446496.7352064,12130.260787657
35248,17.671,1782446497.7351723,12131.260753736
35249,17.671,1782446498.735174,12132.260755293
35249,17.197,1782446499.735211,12133.260792311
35250,17.414,1782446500.7352118,12134.260793212
35251,17.521,1782446501.735182,12135.260763615
35251,17.521,1782446502.7351716,12136.260752864
35251,17.521,1782446503.7352078,12137.260789063
35252,18.978,1782446504.7351706,12138.260751831
35252,18.978,1782446505.735189,12139.260771446
35252,18.978,1782446506.735206,12140.260787297
35253,18.978,1782446507.7352126,12141.260793975
35254,21.06,1782446508.7352128,12142.260794182
35254,21.06,1782446509.7352011,12143.26078239
35254,21.06,1782446510.7352011,12144.260782419
35254,21.06,1782446511.7351706,12145.260751771
35254,21.06,1782446512.7352164,12146.260797796
35254,21.06,1782446513.735213,12147.260794408
35255,19.321,1782446514.735177,12148.260758228
35256,19.042,1782446515.7351744,12149.26075573
35256,19.042,1782446516.7352421,12150.260823641
35256,19.042,1782446517.7352402,12151.260821564
35257,19.042,1782446518.735174,12152.260755519
35257,20.056,1782446519.7351706,12153.260752538
35257,20.056,1782446520.7351995,12154.260780738
35258,20.056,1782446521.7351902,12155.260771546
35258,23.923,1782446522.7351718,12156.260753121
35258,23.923,1782446523.735172,12157.260753431
35258,23.923,1782446524.735215,12158.26079609
35259,23.923,1782446525.7351751,12159.260756473
35259,23.028,1782446526.735209,12160.260790186
35259,23.028,1782446527.7351968,12161.260778967
35259,23.028,1782446528.7351873,12162.260768577
35259,23.028,1782446529.7352014,12163.260782572
35260,27.997,1782446530.7352133,12164.260794595
35261,28.12,1782446531.7352135,12165.260794942
35261,28.12,1782446532.7352242,12166.260806288
35261,28.12,1782446533.7352128,12167.260794085
35262,27.561,1782446534.735274,12168.260855377
35262,27.561,1782446535.7352507,12169.260832099
35263,25.473,1782446536.7351737,12170.260754854
35263,25.473,1782446537.735262,12171.260843266
35263,25.473,1782446538.7352324,12172.260813594
35263,25.473,1782446539.7351708,12173.260752156
35263,25.473,1782446540.7352118,12174.260793086
35264,24.119,1782446541.735171,12175.260752433
35264,24.119,1782446542.7351704,12176.260751702
35264,24.119,1782446543.7351916,12177.260772931
35264,24.119,1782446544.735175,12178.260756699
35264,24.119,1782446545.7351837,12179.260764914
35264,24.119,1782446546.735216,12180.260797298
35264,24.119,1782446547.7351744,12181.260755858
35264,24.119,1782446548.7351775,12182.260758753
35264,24.119,1782446549.735172,12183.260753505
35265,20.278,1782446550.7351801,12184.260761928
35265,20.278,1782446551.7351923,12185.260773837
35265,20.278,1782446552.7351873,12186.26076893
35265,20.278,1782446553.735215,12187.260796296
35266,20.278,1782446554.7352147,12188.260796305
35266,18.972,1782446555.735171,12189.260752341
35266,18.972,1782446556.7352135,12190.260794835
35267,18.397,1782446557.7352195,12191.260800756
35267,18.397,1782446558.7351952,12192.260776516
35268,18.74,1782446559.7352157,12193.260796967
35269,18.878,1782446560.7351737,12194.260754952
35269,18.878,1782446561.7351701,12195.260751805
35269,18.878,1782446562.7352,12196.260781488
35269,18.878,1782446563.7351778,12197.260759136
35269,18.878,1782446564.7352035,12198.260785086
35270,17.697,1782446565.735171,12199.26075231
35270,17.697,1782446566.7351706,12200.260751759
35270,17.697,1782446567.7351766,12201.260757802
35272,17.659,1782446568.735172,12202.260753413
35272,18.472,1782446569.7351785,12203.260760021
35272,18.472,1782446570.7351701,12204.260751493
35272,18.472,1782446571.7352185,12205.26082059
35272,18.472,1782446572.7352295,12206.260810797
35272,18.472,1782446573.7351882,12207.260769648
35273,17.987,1782446574.7352555,12208.260837266
35273,17.987,1782446575.7352142,12209.260795542
35273,17.987,1782446576.7352295,12210.260811237
35273,17.987,1782446577.7351706,12211.260751805
35273,17.987,1782446578.7352057,12212.260786936
35273,17.987,1782446579.735256,12213.260837655
35273,17.987,1782446580.7352152,12214.260796537
35273,17.987,1782446581.7351708,12215.260752276
35273,17.987,1782446582.7352045,12216.260785668
35273,17.987,1782446583.7352085,12217.260789876
35274,16.224,1782446584.735174,12218.260755365
35274,16.224,1782446585.7351806,12219.260761914
35275,16.052,1782446586.735171,12220.260752449
35276,16.541,1782446587.735174,12221.260755318
35276,16.541,1782446588.7351737,12222.260755214
35276,16.541,1782446589.7351704,12223.260751741
35277,16.551,1782446590.7352066,12224.260787945
35277,16.551,1782446591.7351923,12225.260773814
35278,17.06,1782446592.7351751,12226.260756355
35278,17.06,1782446593.735213,12227.260794324
35278,17.06,1782446594.7351713,12228.260752778
35279,17.405,1782446595.7351735,12229.260754738
35279,17.405,1782446596.7351751,12230.260756629
35279,17.405,1782446597.7351885,12231.260770032
35279,17.405,1782446598.735176,12232.260757634
35280,16.602,1782446599.7352126,12233.260793772
35280,16.602,1782446600.7351718,12234.260753289
35280,16.602,1782446601.7352152,12235.260796479
35280,16.602,1782446602.7351706,12236.260751831
35280,16.602,1782446603.7352507,12237.260831894
35280,16.602,1782446604.7352514,12238.260832705
35280,16.602,1782446605.7352293,12239.260810534
35280,16.602,1782446606.7351735,12240.260754879
35282,16.602,1782446607.7352142,12241.260795722
35282,15.708,1782446608.7351727,12242.260754271
35282,15.708,1782446609.7351718,12243.260753095
35282,15.708,1782446610.735179,12244.2607603
35283,16.278,1782446611.7351718,12245.260753064
35284,18.242,1782446612.7352297,12246.260811511
35284,18.242,1782446613.7352142,12247.260795795
35285,18.242,1782446614.7352123,12248.26079433
35285,18.756,1782446615.7352219,12249.260803174
35285,18.756,1782446616.7352078,12250.260788961
35286,18.813,1782446617.7351675,12251.260748968
35287,19.274,1782446618.7351995,12252.260780732
35288,19.274,1782446619.7352116,12253.260792857
35288,18.92,1782446620.735223,12254.260804528
35289,18.92,1782446621.7352366,12255.260817861
35289,19.949,1782446622.7352254,12256.260806695
35289,19.949,1782446623.735168,12257.260749346
35289,19.949,1782446624.735169,12258.26075024
35289,19.949,1782446625.735206,12259.260787245
35289,19.949,1782446626.7352118,12260.260793021
35290,19.134,1782446627.735169,12261.260750337
35292,19.094,1782446628.735172,12262.260753462
35293,20.677,1782446629.7352407,12263.260821904
35293,24.549,1782446630.7352555,12264.260836881
35293,24.549,1782446631.735177,12265.260758908
35293,24.549,1782446632.7351744,12266.260755734
35293,24.549,1782446633.7351866,12267.26076818
35293,24.549,1782446634.7351735,12268.260754654
35294,23.216,1782446635.735182,12269.260763552
35294,23.216,1782446636.7352407,12270.260823154
35294,23.216,1782446637.7352135,12271.26079485
35294,23.216,1782446638.7352142,12272.26079578
35295,21.661,1782446639.7351773,12273.260758521
35296,22.654,1782446640.7351708,12274.260752092
35296,22.654,1782446641.7352126,12275.260793986
35296,22.654,1782446642.735174,12276.260755155
35296,22.654,1782446643.7352152,12277.260796584
35297,21.752,1782446644.7352495,12278.260830806
35297,21.752,1782446645.7352066,12279.260787922
35299,24.188,1782446646.7352037,12280.260785154
35300,28.559,1782446647.7351696,12281.260750942
35301,29.328,1782446648.7352138,12282.260795105
35301,29.328,1782446649.7352984,12283.260879686
35301,29.328,1782446650.7351897,12284.260771051
35301,29.328,1782446651.7352397,12285.260821122
35301,29.328,1782446652.7352061,12286.260787626
35301,29.328,1782446653.7351756,12287.260756992
35301,29.328,1782446654.735215,12288.260796044
35302,25.717,1782446655.7351701,12289.260751387
35302,25.717,1782446656.7352297,12290.260811068
35302,25.717,1782446657.7352517,12291.260833617
35302,25.717,1782446658.7352247,12292.260806293
35302,25.717,1782446659.735184,12293.26076508
35302,25.717,1782446660.7351758,12294.260757305
35302,25.717,1782446661.7351952,12295.260776562
35302,25.717,1782446662.7352152,12296.260796466
35302,25.717,1782446663.7352362,12297.260817368
35302,25.717,1782446664.7352283,12298.260809839
35302,25.717,1782446665.7352118,12299.260793237
35302,25.717,1782446666.7351751,12300.260756542
35304,20.495,1782446667.7352011,12301.260782304
35304,21.197,1782446668.7352152,12302.260796459
35304,21.197,1782446669.7351863,12303.260767872
35304,21.197,1782446670.7352161,12304.260797429
35304,21.197,1782446671.7352116,12305.260792845
35304,21.197,1782446672.7351718,12306.260753063
35305,20.227,1782446673.735243,12307.260824286
35305,20.227,1782446674.735204,12308.260785444
35305,20.227,1782446675.735204,12309.260785472
35306,19.551,1782446676.7351727,12310.260754136
35306,19.551,1782446677.735204,12311.260785506
35306,19.551,1782446678.7351913,12312.260772671
35308,19.051,1782446679.735206,12313.260787187
35309,19.376,1782446680.7352028,12314.260784178
35309,21.042,1782446681.7352505,12315.260831693
35309,21.042,1782446682.7352047,12316.260785861
35309,21.042,1782446683.7351701,12317.260751318
35309,21.042,1782446684.7351787,12318.260760124
35309,21.042,1782446685.7352254,12319.260806779
35309,21.042,1782446686.7352154,12320.260796966
35309,21.042,1782446687.7352433,12321.260824652
35310,18.977,1782446688.735241,12322.260822432
35311,18.769,1782446689.7352118,12323.260793094
35311,18.769,1782446690.7352655,12324.260846903
35311,18.769,1782446691.7352302,12325.260811421
35311,18.769,1782446692.7352133,12326.260794537
35311,18.769,1782446693.7352035,12327.260784923
35313,19.102,1782446694.7351744,12328.260755716
35313,19.102,1782446695.735178,12329.260759441
35313,19.102,1782446696.7351704,12330.260751688
35314,19.583,1782446697.7351768,12331.260758063
35314,19.583,1782446698.735201,12332.260782177
35315,19.284,1782446699.7351718,12333.260753202
35315,19.284,1782446700.7352078,12334.260789042
35315,19.284,1782446701.7352197,12335.260801157
35315,19.284,1782446702.7352486,12336.260829821
35315,19.284,1782446703.7352095,12337.260790843
35315,19.284,1782446704.7351708,12338.260752233
35315,19.284,1782446705.735211,12339.260792223
35315,19.284,1782446706.7352545,12340.260836129
35315,19.284,1782446707.7352436,12341.260824924
35315,19.284,1782446708.7352524,12342.260833741
35315,19.284,1782446709.7352407,12343.260821983
35316,17.137,1782446710.735256,12344.26083736
35316,17.137,1782446711.7352073,12345.260788609
35316,17.137,1782446712.7351983,12346.260779553
35316,17.137,1782446713.7352543,12347.260835491
35316,17.137,1782446714.7352622,12348.260843427
35317,17.137,1782446715.7352035,12349.260784848
35317,16.172,1782446716.735172,12350.260753357
35319,16.135,1782446717.735216,12351.260797259
35320,16.285,1782446718.735178,12352.260759202
35320,16.285,1782446719.7351742,12353.260755497
35320,16.285,1782446720.7351737,12354.260754895
35320,16.285,1782446721.7352095,12355.260790902
35320,16.285,1782446722.7352114,12356.26079262
35320,16.285,1782446723.7352052,12357.260786361
35320,16.285,1782446724.735207,12358.260788553
35322,19.563,1782446725.7352047,12359.260785855
35322,19.563,1782446726.7352047,12360.260785923
35323,19.563,1782446727.7352102,12361.260791517
35325,20.695,1782446728.735201,12362.260781992
35325,21.289,1782446729.7352428,12363.260824214
35325,21.289,1782446730.73522,12364.260801646
35325,21.289,1782446731.7352061,12365.260787557
35325,21.289,1782446732.7352018,12366.260783041
35326,21.029,1782446733.7352161,12367.260797425
35328,21.146,1782446734.7352715,12368.260852605
35328,21.146,1782446735.7352505,12369.260831783
35328,21.146,1782446736.7352033,12370.260785118
35328,21.146,1782446737.735255,12371.260837507
35329,22.56,1782446738.7352142,12372.26079569
35329,22.56,1782446739.735253,12373.260834352
35330,22.316,1782446740.7351997,12374.260780924
35330,22.316,1782446741.73517,12375.260751122
35330,22.316,1782446742.735175,12376.260756378
35330,22.316,1782446743.7352035,12377.260785127
35331,22.563,1782446744.7352037,12378.260785054
35331,22.563,1782446745.7351797,12379.260761077
35331,22.563,1782446746.7351723,12380.260753794
35332,22.419,1782446747.7352192,12381.260800481
35332,22.419,1782446748.735175,12382.26075627
35332,22.419,1782446749.7351787,12383.260760108
35332,22.419,1782446750.7351909,12384.260803176
35333,22.419,1782446751.735213,12385.260794464
35333,20.591,1782446752.7351692,12386.260750703
35333,20.591,1782446753.7352092,12387.260790656
35334,20.591,1782446754.7351882,12388.260770329
35334,20.172,1782446755.7352164,12389.260797811
35334,20.172,1782446756.735211,12390.260792335
35334,20.172,1782446757.7352262,12391.260807618
35334,20.172,1782446758.7351754,12392.260756689
35334,20.172,1782446759.7351723,12393.260753662
35334,20.172,1782446760.735214,12394.26079545
35334,20.172,1782446761.7351744,12395.260755886
35334,20.172,1782446762.7351751,12396.260756818
35335,21.288,1782446763.7351725,12397.260753849
35336,21.288,1782446764.735177,12398.260758234
35336,22.894,1782446765.7351766,12399.260757925
35336,22.894,1782446766.7351744,12400.260755868
35336,22.894,1782446767.73517,12401.260751127
35336,22.894,1782446768.7351708,12402.26075212
35337,21.755,1782446769.7351692,12403.260750624
35337,21.755,1782446770.7351718,12404.260753212
35337,21.755,1782446771.7351696,12405.260750843
35337,21.755,1782446772.735213,12406.260794483
35337,21.755,1782446773.735212,12407.260793644
35337,21.755,1782446774.7352386,12408.260820118
35337,21.755,1782446775.7352166,12409.260797917
35337,21.755,1782446776.7352254,12410.260806589
35337,21.755,1782446777.7352128,12411.260794074
35338,19.544,1782446778.7351723,12412.260753658
35339,19.544,1782446779.7352254,12413.260806712
35340,18.243,1782446780.7351723,12414.260753639
35340,20.131,1782446781.7351716,12415.260752836
35341,20.823,1782446782.735177,12416.26075842
35341,20.823,1782446783.7351813,12417.260762809
35342,20.089,1782446784.7351716,12418.260753009
35342,20.089,1782446785.7351723,12419.260753551
35342,20.089,1782446786.7351544,12420.260735884
35342,20.089,1782446787.735215,12421.260796265
35342,20.089,1782446788.7352135,12422.260794758
35343,19.434,1782446789.735174,12423.260755268
35343,19.434,1782446790.7352104,12424.260791846
35343,19.434,1782446791.735171,12425.260752514
35343,19.434,1782446792.7352118,12426.260793002
35345,19.434,1782446793.7351727,12427.26075413
35345,18.673,1782446794.7352169,12428.260798263
35346,18.673,1782446795.7352016,12429.260782813
35346,18.237,1782446796.7352126,12430.260793997
35347,18.237,1782446797.7352128,12431.260794245
35347,18.602,1782446798.735171,12432.260752303
35347,18.602,1782446799.7352011,12433.260782318
35347,18.602,1782446800.7351787,12434.260760184
35348,18.602,1782446801.735181,12435.260762421
35348,17.699,1782446802.7352047,12436.260785968
35348,17.699,1782446803.7351825,12437.260763982
35348,17.699,1782446804.7352147,12438.260796058
35348,17.699,1782446805.7351727,12439.260754163
35348,17.699,1782446806.7352116,12440.260792765
35349,16.968,1782446807.7352066,12441.260788083
35349,16.968,1782446808.7351744,12442.260755623
35350,17.469,1782446809.7352448,12443.260826147
35350,17.469,1782446810.735204,12444.260785402
35350,17.469,1782446811.7351735,12445.260754804
35350,17.469,1782446812.7351928,12446.260774226
35350,17.469,1782446813.735258,12447.260839484
35350,17.469,1782446814.7351897,12448.260771435
35350,17.469,1782446815.7352123,12449.260793607
35351,16.45,1782446816.7352479,12450.260829269
35351,16.45,1782446817.7352557,12451.26083707
35351,16.45,1782446818.735215,12452.260796043
35351,16.45,1782446819.7351723,12453.260753686
35351,16.45,1782446820.735217,12454.26079858
35351,16.45,1782446821.7351701,12455.260751362
35351,16.45,1782446822.7351756,12456.260757115
35351,16.45,1782446823.735249,12457.260830351
35351,16.45,1782446824.7352173,12458.260798843
35351,16.45,1782446825.7351751,12459.260756559
35351,16.45,1782446826.735172,12460.260753377
35352,16.45,1782446827.7351847,12461.260766119
35352,14.845,1782446828.7351732,12462.26075435
35352,14.845,1782446829.735185,12463.260766132
35352,14.845,1782446830.7352123,12464.260793594
35353,14.863,1782446831.735202,12465.260783283
35353,14.863,1782446832.735203,12466.260784398
35353,14.863,1782446833.735179,12467.260760469
35354,14.863,1782446834.7351897,12468.260771144
35355,15.828,1782446835.7352488,12469.260830322
35355,15.855,1782446836.735253,12470.26083421
35356,16.757,1782446837.7352421,12471.260823655
35357,16.757,1782446838.735247,12472.260828061
35358,18.641,1782446839.735196,12473.260777495
35358,18.795,1782446840.7352173,12474.260798782
35358,18.795,1782446841.7352571,12475.260838334
35358,18.795,1782446842.735237,12476.260818134
35358,18.795,1782446843.7351792,12477.260760709
35358,18.795,1782446844.7351732,12478.260754449
35358,18.795,1782446845.7351966,12479.260777975
35358,18.795,1782446846.7352407,12480.260821939
35358,18.795,1782446847.7352262,12481.260807427
35358,18.795,1782446848.7351747,12482.260755966
35359,16.526,1782446849.7352252,12483.260807524
35359,16.526,1782446850.735215,12484.260796104
35359,16.526,1782446851.7352035,12485.260785326
35359,16.526,1782446852.7352147,12486.260796155
35360,16.526,1782446853.7352126,12487.260793798
35360,15.711,1782446854.7352133,12488.260794616
35360,15.711,1782446855.735227,12489.260808553
35361,15.772,1782446856.7352626,12490.260844138
35361,15.772,1782446857.7352035,12491.260785014
35361,15.772,1782446858.7352557,12492.260837605
35361,15.772,1782446859.7352564,12493.26083775
35361,15.772,1782446860.7352579,12494.260839183
35361,15.772,1782446861.735206,12495.260787241
35361,15.772,1782446862.73523,12496.260811166
35363,15.273,1782446863.7352118,12497.260793027
35364,16.933,1782446864.735195,12498.260776354
35364,16.933,1782446865.7352297,12499.26081108
35365,16.096,1782446866.7352183,12500.260799462
35365,16.096,1782446867.735172,12501.260753366
35365,16.096,1782446868.735216,12502.260797142
35365,16.096,1782446869.7351718,12503.260753189
35365,16.096,1782446870.7352324,12504.260813717
35365,16.096,1782446871.7351785,12505.260759696
35365,16.096,1782446872.735208,12506.260789337
35365,16.096,1782446873.735204,12507.260785807
35365,16.096,1782446874.7352126,12508.260793933
35365,16.096,1782446875.7352057,12509.260786954
35366,14.436,1782446876.7351778,12510.260759112
35366,14.436,1782446877.7352068,12511.260788298
35367,14.873,1782446878.7351766,12512.260757863
35368,14.873,1782446879.7352128,12513.260794415
35368,15.495,1782446880.735257,12514.260838461
35369,15.495,1782446881.7351794,12515.260760732
35369,15.535,1782446882.7352548,12516.260836101
35370,16.989,1782446883.735219,12517.260800341
35370,16.989,1782446884.7352138,12518.260795319
35370,16.989,1782446885.7352371,12519.260818459
35370,16.989,1782446886.7352114,12520.260792634
35371,16.989,1782446887.7352107,12521.260792477
35372,19.83,1782446888.7351828,12522.260764239
35372,19.83,1782446889.7351756,12523.260757071
35373,19.83,1782446890.7352214,12524.260802728
35373,20.028,1782446891.7352102,12525.260791652
35373,20.028,1782446892.7351816,12526.260762985
35373,20.028,1782446893.7352057,12527.260786953
35374,20.028,1782446894.7352273,12528.260808726
35374,19.022,1782446895.7351773,12529.260758445
35374,19.022,1782446896.735207,12530.260788451
35375,18.88,1782446897.7352333,12531.260814511
35376,19.114,1782446898.735215,12532.260796106
35376,19.114,1782446899.73522,12533.260801357
35376,19.114,1782446900.7352254,12534.260806842
35376,19.114,1782446901.7352097,12535.260790971
35376,19.114,1782446902.7351737,12536.260754961
35377,19.114,1782446903.7352219,12537.260803139
35379,17.581,1782446904.7352157,12538.26079681
35379,22.034,1782446905.735243,12539.260824397
35379,22.034,1782446906.735215,12540.260796192
35379,22.034,1782446907.7351787,12541.260760164
35379,22.034,1782446908.7352345,12542.260815932
35379,22.034,1782446909.7351713,12543.260752591
35381,24.052,1782446910.7351773,12544.260758531
35381,24.052,1782446911.7351701,12545.260751306
35381,24.052,1782446912.7351737,12546.260755007
35381,24.052,1782446913.7351732,12547.260754341
35381,24.052,1782446914.735246,12548.260827467
35381,24.052,1782446915.7352011,12549.260782403
35381,24.052,1782446916.735172,12550.260753573
35381,24.052,1782446917.7351933,12551.260774996
35382,24.052,1782446918.735201,12552.260782113
35382,20.464,1782446919.7351742,12553.260755372
35382,20.464,1782446920.7352114,12554.260792478
35382,20.464,1782446921.7352197,12555.260801274
35383,20.44,1782446922.735169,12556.260750239
35383,20.44,1782446923.735203,12557.260784417
35383,20.44,1782446924.7352412,12558.260822628
35383,20.44,1782446925.7351692,12559.260751097
35383,20.44,1782446926.7352533,12560.260834586
35384,18.507,1782446927.735171,12561.260752341
35385,21.915,1782446928.7351692,12562.260750548
35385,21.915,1782446929.7352223,12563.260804057
35385,21.915,1782446930.735207,12564.260788472
35385,21.915,1782446931.7351851,12565.260766462
35385,21.915,1782446932.7351725,12566.260753795
35386,20.644,1782446933.735172,12567.260753308
35386,20.644,1782446934.7352114,12568.26079264
35386,20.644,1782446935.7352347,12569.260816119
35386,20.644,1782446936.7351732,12570.26075432
35386,20.644,1782446937.7352126,12571.260793772
35386,20.644,1782446938.7351754,12572.260756716
35386,20.644,1782446939.7351725,12573.260753951
35386,20.644,1782446940.7352378,12574.260819256
35386,20.644,1782446941.7352068,12575.260788266
35386,20.644,1782446942.7352166,12576.260798236
35386,20.644,1782446943.7351892,12577.260770885
35386,20.644,1782446944.7352514,12578.260832711
35386,20.644,1782446945.7352357,12579.260816819
35386,20.644,1782446946.735209,12580.260790167
35388,17.314,1782446947.7352269,12581.260808115
35388,17.314,1782446948.7352116,12582.260792748
35388,17.314,1782446949.7352026,12583.260783916
